park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord
http://www.wikidata.org/entity/Q21971995,Malabar Headland National Park,Австралия,Австралия и Океания,0.758430557250977,2016,49,Point(151.25075 -33.95554)
http://www.wikidata.org/entity/Q22074161,Nascentes do Lago Jari National Park,Бразилия,Южная Америка,8127.42,2008,73,Point(-62.59421 -5.7699)
http://www.wikidata.org/entity/Q22306440,Serra do Gandarela National Park,Бразилия,Южная Америка,312.7083,2014,,Point(-43.663397 -20.07383)
http://www.wikidata.org/entity/Q22306440,Serra do Gandarela National Park,Бразилия,Южная Америка,312.7,2014,,Point(-43.663397 -20.07383)
http://www.wikidata.org/entity/Q22431677,Ogooué-Leketi National Park,Республика Конго,Африка,3.48694,2022,,Point(13.61667 2.0)
http://www.wikidata.org/entity/Q22669854,Национальный парк Бикин,Россия,Европа,1295.09,2015,,Point(136.58333333 46.63333333)
http://www.wikidata.org/entity/Q22669854,Национальный парк Бикин,Россия,Европа,11604.69,2015,,Point(136.58333333 46.63333333)
http://www.wikidata.org/entity/Q23338878,Oued Zen National Park,Тунис,Африка,67,2010,,Point(8.903611 36.878611)
http://www.wikidata.org/entity/Q23681074,Deng Deng National Park,Камерун,Африка,682.64,2010,739,Point(13.44177 5.35079)
http://www.wikidata.org/entity/Q23715572,Parque Nacional Natural Sierra de La Macarena,Колумбия,Южная Америка,6300,1989,820,Point(-73.838611111 2.633333333)
http://www.wikidata.org/entity/Q23988114,Кальдера-де-Табурьенте,Испания,Европа,4.69,1954,2426,Point(-17.884719444 28.753927777)
http://www.wikidata.org/entity/Q23988114,Кальдера-де-Табурьенте,Испания,Европа,43.9787981,1954,2426,Point(-17.884719444 28.753927777)
http://www.wikidata.org/entity/Q24036677,Khar Us Nuur National Park,Монголия,Азия,8529.95,1997,,Point(92.28333333 48.03333333)
http://www.wikidata.org/entity/Q24044791,Delft National Park,Шри-Ланка,Азия,18,2015,,Point(79.7 9.49722222)
http://www.wikidata.org/entity/Q24044820,Adam's Bridge Marine National Park,Шри-Ланка,Азия,190,2015,,Point(79.62833333 9.07083333)
http://www.wikidata.org/entity/Q24068744,Khuvsgul National Park,Монголия,Азия,11756.02,1992,1645,Point(100.5 51.1)
http://www.wikidata.org/entity/Q24235830,Замбези (национальный парк),Зимбабве,Африка,560.1,1979,1044,Point(25.63442 -17.92648)
http://www.wikidata.org/entity/Q24647783,Guaricana National Park,Бразилия,Южная Америка,492.86,2014,,Point(-48.875599 -25.701335)
http://www.wikidata.org/entity/Q24789632,Islote Lobos National Park,Аргентина,Южная Америка,190.79,2022,,Point(-65.058611111 -41.431944444)
http://www.wikidata.org/entity/Q24883510,Acari National Park,Бразилия,Южная Америка,8964.36,2016,,Point(-59.293 -6.305)
http://www.wikidata.org/entity/Q24915975,Mapinguari National Park,Бразилия,Южная Америка,17769.26,2008,,Point(-64.643 -8.752)
http://www.wikidata.org/entity/Q24915975,Mapinguari National Park,Бразилия,Южная Америка,17769.1418,2008,,Point(-64.643 -8.752)
http://www.wikidata.org/entity/Q24943916,Chundikkulam National Park,Шри-Ланка,Азия,196,2015,,Point(80.50694444 9.49861111)
http://www.wikidata.org/entity/Q24952282,Kaptai National Park,Бангладеш,Азия,54.64,1999,,Point(92.201111111 22.502222222)
http://www.wikidata.org/entity/Q24953272,Дадья-Лефкими-Суфлион,Греция,Европа,428,2006,,Point(26.216944444 41.13)
http://www.wikidata.org/entity/Q24953275,Rodopi Mountain Range National Park,Греция,Европа,549.29,2009,,Point(24.46 41.477)
http://www.wikidata.org/entity/Q25378334,Q25378334,Камерун,Африка,2334,2012,,Point(8.716667 4.616667)
http://www.wikidata.org/entity/Q25386203,Murujuga National Park,Австралия,Австралия и Океания,4851,2013,,Point(116.810972222 -20.575277777)
http://www.wikidata.org/entity/Q25386203,Murujuga National Park,Австралия,Австралия и Океания,49.1727201080322,2013,,Point(116.810972222 -20.575277777)
http://www.wikidata.org/entity/Q25386203,Murujuga National Park,Австралия,Австралия и Океания,4851,2013,,Point(116.83333333 -20.58333333)
http://www.wikidata.org/entity/Q25386203,Murujuga National Park,Австралия,Австралия и Океания,49.1727201080322,2013,,Point(116.83333333 -20.58333333)
http://www.wikidata.org/entity/Q26001162,Oiti National Park,Греция,Европа,36.85,1971,,Point(22.288611 38.828611)
http://www.wikidata.org/entity/Q26046204,Sounio National Park,Греция,Европа,34.8,1974,,Point(24.027545795 37.651022265)
http://www.wikidata.org/entity/Q26266820,Mpem and Djim National Park,Камерун,Африка,974.8,2004,,Point(11.732701 5.164088)
http://www.wikidata.org/entity/Q26710914,National Park of Lakes Koronia-Volvi and the Macedonian Tempe,Греция,Европа,159.28,2004,,Point(23.328888888 40.675833333)
http://www.wikidata.org/entity/Q26736078,Pantelleria National Park,Италия,Европа,66.4,2016,,Point(11.993888888 36.790833333)
http://www.wikidata.org/entity/Q26928875,National park Bjeshkët e Nemuna,Республика Косово,Европа,630.28,2012,,Point(20.16666667 42.66666667)
http://www.wikidata.org/entity/Q26928875,National park Bjeshkët e Nemuna,Республика Косово,Европа,624.88,2012,,Point(20.16666667 42.66666667)
http://www.wikidata.org/entity/Q27027158,National Park Åsnen,Швеция,Европа,4.27099,2018,,Point(14.661289399 56.610352381)
http://www.wikidata.org/entity/Q27027158,National Park Åsnen,Швеция,Европа,13.86195,2018,,Point(14.661289399 56.610352381)
http://www.wikidata.org/entity/Q27027158,National Park Åsnen,Швеция,Европа,4.8302,2018,,Point(14.661289399 56.610352381)
http://www.wikidata.org/entity/Q27027158,National Park Åsnen,Швеция,Европа,18.6925,2018,,Point(14.661289399 56.610352381)
http://www.wikidata.org/entity/Q27576370,Nosy Hara National Park,Мадагаскар,Африка,1254.71,2005,,Point(49.01357 -12.23769)
http://www.wikidata.org/entity/Q28033153,Jomfruland national park,Норвегия,Европа,117,2016,,Point(9.596111111 58.865)
http://www.wikidata.org/entity/Q28033153,Jomfruland national park,Норвегия,Европа,116.9373612,2016,,Point(9.596111111 58.865)
http://www.wikidata.org/entity/Q28082020,Raet National Park,Норвегия,Европа,609.1592082,2016,,Point(8.800049 58.432231)
http://www.wikidata.org/entity/Q28082020,Raet National Park,Норвегия,Европа,607,2016,,Point(8.800049 58.432231)
http://www.wikidata.org/entity/Q28223432,Lomami National Park,Демократическая Республика Конго,Африка,8.879,2016,,Point(25.033333333 -2.0)
http://www.wikidata.org/entity/Q28225725,Billy Barquedier National Park,Белиз,Северная Америка,6.63,2001,,Point(-88.44016 17.0215)
http://www.wikidata.org/entity/Q29915032,Manglot National Park,Пакистан,Азия,7.10628,1990,,Point(73.38333333 36.16666667)
http://www.wikidata.org/entity/Q32225934,Blå Jungfrun national park,Швеция,Европа,1.23572,1926,,Point(16.793488545 57.252018693)
http://www.wikidata.org/entity/Q32225934,Blå Jungfrun national park,Швеция,Европа,0.6598,1926,,Point(16.793488545 57.252018693)
http://www.wikidata.org/entity/Q32225934,Blå Jungfrun national park,Швеция,Европа,0.2161,1926,,Point(16.793488545 57.252018693)
http://www.wikidata.org/entity/Q32225934,Blå Jungfrun national park,Швеция,Европа,1.8956,1926,,Point(16.793488545 57.252018693)
http://www.wikidata.org/entity/Q36851999,Wandoo National Park,Австралия,Австралия и Океания,44481,1995,,Point(116.51666667 -32.06666667)
http://www.wikidata.org/entity/Q36851999,Wandoo National Park,Австралия,Австралия и Океания,44481,2004,,Point(116.51666667 -32.06666667)
http://www.wikidata.org/entity/Q36851999,Wandoo National Park,Австралия,Австралия и Океания,463.67921875,1995,,Point(116.51666667 -32.06666667)
http://www.wikidata.org/entity/Q36851999,Wandoo National Park,Австралия,Австралия и Океания,463.67921875,2004,,Point(116.51666667 -32.06666667)
http://www.wikidata.org/entity/Q38223622,Dalgarup National Park,Австралия,Австралия и Океания,23.74,2004,,Point(115.9860788 -33.9845943)
http://www.wikidata.org/entity/Q38223622,Dalgarup National Park,Австралия,Австралия и Океания,23.7867260742187,2004,,Point(115.9860788 -33.9845943)
http://www.wikidata.org/entity/Q39080053,Blackwood River National Park,Австралия,Австралия и Океания,20477,2004,,Point(115.4329705 -34.0670547)
http://www.wikidata.org/entity/Q39080053,Blackwood River National Park,Австралия,Австралия и Океания,204.86453125,2004,,Point(115.4329705 -34.0670547)
http://www.wikidata.org/entity/Q39080054,Boorara-Gardner National Park,Австралия,Австралия и Океания,110.1671484375,2004,,Point(116.1866723 -34.7114879)
http://www.wikidata.org/entity/Q39080069,Yelverton National Park,Австралия,Австралия и Океания,7.28028564453125,2004,,Point(115.08 -33.74)
http://www.wikidata.org/entity/Q39080069,Yelverton National Park,Австралия,Австралия и Океания,729,2004,,Point(115.08 -33.74)
http://www.wikidata.org/entity/Q39080076,Helena National Park,Австралия,Австралия и Океания,122.686669921875,1995,,Point(116.3146757 -32.0777475)
http://www.wikidata.org/entity/Q39080076,Helena National Park,Австралия,Австралия и Океания,122.686669921875,2004,,Point(116.3146757 -32.0777475)
http://www.wikidata.org/entity/Q39080079,Lawley River National Park,Австралия,Австралия и Океания,173.19068359375,2000,,Point(125.9135905 -14.6779365)
http://www.wikidata.org/entity/Q39080092,Lake Muir National Park,Австралия,Австралия и Океания,96.362333984375,2004,,Point(116.67 -34.55)
http://www.wikidata.org/entity/Q39080092,Lake Muir National Park,Австралия,Австралия и Океания,96.362333984375,2004,,Point(116.67 -34.55)
http://www.wikidata.org/entity/Q39080092,Lake Muir National Park,Австралия,Австралия и Океания,9625,2004,,Point(116.67 -34.55)
http://www.wikidata.org/entity/Q39080092,Lake Muir National Park,Австралия,Австралия и Океания,9625,2004,,Point(116.67 -34.55)
http://www.wikidata.org/entity/Q39080097,Milyeannup National Park,Австралия,Австралия и Океания,186.9790625,2004,,Point(115.64 -34.14)
http://www.wikidata.org/entity/Q39080105,Whicher National Park,Австралия,Австралия и Океания,63.5398876953125,2004,,Point(115.48 -33.94)
http://www.wikidata.org/entity/Q39080105,Whicher National Park,Австралия,Австралия и Океания,6343,2004,,Point(115.48 -33.94)
http://www.wikidata.org/entity/Q39080106,Forest Grove National Park,Австралия,Австралия и Океания,13.7864465332031,2004,,Point(115.1326301 -34.1047119)
http://www.wikidata.org/entity/Q39080107,Easter National Park,Австралия,Австралия и Океания,29.7687060546875,2004,,Point(115.7951481 -34.2022268)
http://www.wikidata.org/entity/Q39080109,Jane National Park,Австралия,Австралия и Океания,68.676689453125,2004,,Point(116.2454083 -34.6053182)
http://www.wikidata.org/entity/Q39080114,Greater Dordagup National Park,Австралия,Австралия и Океания,64.101982421875,2004,,Point(116.2883306 -34.501608)
http://www.wikidata.org/entity/Q39080119,Greater Hawke National Park,Австралия,Австралия и Океания,140.088544921875,2004,,Point(115.9401624 -34.5231775)
http://www.wikidata.org/entity/Q39080120,Greater Kingston National Park,Австралия,Австралия и Океания,21092,2004,,Point(116.4378478 -34.1064072)
http://www.wikidata.org/entity/Q39080120,Greater Kingston National Park,Австралия,Австралия и Океания,211.1355078125,2004,,Point(116.4378478 -34.1064072)
http://www.wikidata.org/entity/Q39080125,Arakoon National Park,Австралия,Австралия и Океания,1.46270767211914,2010,,Point(153.07 -30.88)
http://www.wikidata.org/entity/Q39080125,Arakoon National Park,Австралия,Австралия и Океания,1.46270767211914,2013,,Point(153.07 -30.88)
