parkLabel,countryLabel,areaKm2,inception,unescoStatusLabel
Main Range National Park,Австралия,,1965-01-01T00:00:00Z,часть объекта всемирного наследия
Main Range National Park,Австралия,,1965-01-01T00:00:00Z,часть объекта всемирного наследия
Main Range National Park,Австралия,,2018-01-01T00:00:00Z,часть объекта всемирного наследия
Main Range National Park,Австралия,,2018-01-01T00:00:00Z,часть объекта всемирного наследия
Main Range National Park,Австралия,,2018-01-01T00:00:00Z,часть объекта всемирного наследия
Национальный парк Хортон-Плейнс,Шри-Ланка,,1969-01-01T00:00:00Z,часть объекта всемирного наследия
Peak Range National Park,Австралия,,1983-01-01T00:00:00Z,
Peak Range National Park,Австралия,,1983-01-01T00:00:00Z,
Peak Range National Park,Австралия,,1994-01-01T00:00:00Z,
Peak Range National Park,Австралия,,1994-01-01T00:00:00Z,
Lake Torrens National Park,Австралия,,1991-01-01T00:00:00Z,
Lake Torrens National Park,Австралия,,1991-01-01T00:00:00Z,
Amboró National Park,Боливия,,1973-01-01T00:00:00Z,
Намаджи,Австралия,,1984-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,1984-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,1984-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,1984-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,1984-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2012-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2012-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2012-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2012-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2012-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2013-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2013-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2013-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2013-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2013-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2016-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2016-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2016-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2016-01-01T00:00:00Z,listed on the Australian National Heritage List
Намаджи,Австралия,,2016-01-01T00:00:00Z,listed on the Australian National Heritage List
Вапуск,Канада,,2010-03-26T00:00:00Z,
Hunter Wetlands National Park,Австралия,,2007-07-01T00:00:00Z,
Hunter Wetlands National Park,Австралия,,2007-07-01T00:00:00Z,
Hunter Wetlands National Park,Австралия,,2015-01-01T00:00:00Z,
Hunter Wetlands National Park,Австралия,,2015-01-01T00:00:00Z,
Хардинес-де-ла-Рейна,Куба,,2010-01-01T00:00:00Z,
Kyabobo National Park,Гана,,1993-01-01T00:00:00Z,
Tamborine National Park,Австралия,,1993-01-01T00:00:00Z,
Tamborine National Park,Австралия,,1993-01-01T00:00:00Z,
Tamborine National Park,Австралия,,2014-01-01T00:00:00Z,
Tamborine National Park,Австралия,,2014-01-01T00:00:00Z,
Хустайн-Нуруу (национальный парк),Монголия,,2003-01-01T00:00:00Z,
Хустайн-Нуруу (национальный парк),Монголия,,2003-01-01T00:00:00Z,
Гора Кения,Кения,,1949-01-01T00:00:00Z,всемирное наследие
Гора Кения,Кения,,1949-01-01T00:00:00Z,всемирное наследие
Гора Кения,Кения,,1949-01-01T00:00:00Z,всемирное наследие
Тю (национальный парк),Дания,,2007-01-01T00:00:00Z,Рамсарское угодье
Paluma Range National Park,Австралия,,1994-01-01T00:00:00Z,
Paluma Range National Park,Австралия,,1994-01-01T00:00:00Z,
Paluma Range National Park,Австралия,,2011-01-01T00:00:00Z,
Paluma Range National Park,Австралия,,2011-01-01T00:00:00Z,
Национальный парк Водопад Виктория,Зимбабве,,1950-01-01T00:00:00Z,Рамсарское угодье
Lizard Island National Park,Австралия,,1939-01-01T00:00:00Z,
Lizard Island National Park,Австралия,,1939-01-01T00:00:00Z,
Lizard Island National Park,Австралия,,2000-01-01T00:00:00Z,
Lizard Island National Park,Австралия,,2000-01-01T00:00:00Z,
Three Islands Group National Park,Австралия,,1939-01-01T00:00:00Z,
Three Islands Group National Park,Австралия,,1939-01-01T00:00:00Z,
Three Islands Group National Park,Австралия,,2000-01-01T00:00:00Z,
Three Islands Group National Park,Австралия,,2000-01-01T00:00:00Z,
Sundown National Park,Австралия,,1977-01-01T00:00:00Z,
Sundown National Park,Австралия,,1977-01-01T00:00:00Z,
Sundown National Park,Австралия,,2016-01-01T00:00:00Z,
Sundown National Park,Австралия,,2016-01-01T00:00:00Z,
Ясуни,Эквадор,,1979-01-01T00:00:00Z,
Слитере,Латвия,,2000-01-01T00:00:00Z,
Tjoritja / West MacDonnell National Park,Австралия,,1992-01-01T00:00:00Z,
Kemendok National Park,Австралия,,2010-07-01T00:00:00Z,
Kemendok National Park,Австралия,,2010-07-01T00:00:00Z,
Kemendok National Park,Австралия,,2012-01-01T00:00:00Z,
Kemendok National Park,Австралия,,2012-01-01T00:00:00Z,
Q1647398,Камерун,,1968-12-05T00:00:00Z,
Нанда-Деви,Индия,,1982-01-01T00:00:00Z,всемирное наследие
Kara Kara National Park,Австралия,,2002-01-01T00:00:00Z,
Kara Kara National Park,Австралия,,2002-01-01T00:00:00Z,
Хоф-Пальмахим,Израиль,,2003-01-01T00:00:00Z,
Копаоник,Сербия,,1981-01-01T00:00:00Z,
Río Clarillo National Park,Чили,,1982-01-01T00:00:00Z,
Saint-Hilaire/Lange National Park,Бразилия,,2001-05-23T00:00:00Z,
Saint-Hilaire/Lange National Park,Бразилия,,2001-05-23T00:00:00Z,
Sarstoon-Temash National Park,Белиз,,1994-01-01T00:00:00Z,Рамсарское угодье
Satchari National Park,Бангладеш,,2005-01-01T00:00:00Z,
Sea Acres National Park,Австралия,,1987-01-01T00:00:00Z,
Sea Acres National Park,Австралия,,2010-01-01T00:00:00Z,
Gunung Ledang National Park,Малайзия,,2003-07-01T00:00:00Z,national natural historic site of Malaysia
Serra da Bodoquena National Park,Бразилия,,2000-01-01T00:00:00Z,
Serra da Bodoquena National Park,Бразилия,,2000-01-01T00:00:00Z,
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,часть объекта всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,часть объекта всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,часть объекта всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,часть объекта всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,часть объекта всемирного наследия
Serra da Bocaina National Park,Бразилия,,1971-01-01T00:00:00Z,часть объекта всемирного наследия
Serra da Cutia National Park,Бразилия,,2001-01-01T00:00:00Z,
Serra da Cutia National Park,Бразилия,,2001-01-01T00:00:00Z,
Серра-да-Канастра,Бразилия,,1972-04-03T00:00:00Z,
Серра-да-Канастра,Бразилия,,1972-04-03T00:00:00Z,
Serra da Mocidade National Park,Бразилия,,1998-04-29T00:00:00Z,
Serra da Mocidade National Park,Бразилия,,1998-04-29T00:00:00Z,
Серра-ду-Парду,Бразилия,,2005-02-17T00:00:00Z,
Серра-ду-Парду,Бразилия,,2005-02-17T00:00:00Z,
St. Herman's Blue Hole National Park,Белиз,,1986-01-01T00:00:00Z,
Суперагуи (национальный парк),Бразилия,,1989-04-25T00:00:00Z,часть объекта всемирного наследия
Суперагуи (национальный парк),Бразилия,,1989-04-25T00:00:00Z,часть объекта всемирного наследия
Суперагуи (национальный парк),Бразилия,,1989-04-25T00:00:00Z,часть объекта всемирного наследия
Суперагуи (национальный парк),Бразилия,,1989-04-25T00:00:00Z,часть объекта всемирного наследия
Viruá National Park,Бразилия,,1998-04-29T00:00:00Z,
Viruá National Park,Бразилия,,1998-04-29T00:00:00Z,
Wasgamuwa National Park,Шри-Ланка,,1984-01-01T00:00:00Z,
Woraksan National Park,Республика Корея,,1984-01-01T00:00:00Z,
Zinave National Park,Мозамбик,,1973-06-26T00:00:00Z,national park of Mozambique
Altos de Campana National Park,Панама,,1966-01-01T00:00:00Z,
Харагуа,Доминиканская Республика,,1983-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Volcán Barú National Park,Панама,,1976-06-24T00:00:00Z,
Ayub National Park,Пакистан,,1959-01-01T00:00:00Z,
Национальный парк Лопе,Габон,,2002-01-01T00:00:00Z,
Ивиндо (национальный парк),Габон,,2002-01-01T00:00:00Z,всемирное наследие
Ивиндо (национальный парк),Габон,,2002-01-01T00:00:00Z,всемирное наследие
Ивиндо (национальный парк),Габон,,2002-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Ивиндо (национальный парк),Габон,,2002-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Улу-Тембуронг,Бруней,,1991-01-01T00:00:00Z,
Hlane Royal National Park,Эсватини,,1967-01-01T00:00:00Z,
Серра-дас-Конфусьонс,Бразилия,,1998-10-02T00:00:00Z,
Серра-дас-Конфусьонс,Бразилия,,1998-10-02T00:00:00Z,
Серра-дас-Конфусьонс,Бразилия,,1998-10-02T00:00:00Z,
Серра-дас-Конфусьонс,Бразилия,,1998-10-02T00:00:00Z,
Jericoacoara National Park,Бразилия,,2002-02-04T00:00:00Z,
Jericoacoara National Park,Бразилия,,2002-02-04T00:00:00Z,
Jericoacoara National Park,Бразилия,,2002-02-04T00:00:00Z,
Сете-Сидадес,Бразилия,,1961-08-06T00:00:00Z,
Сете-Сидадес,Бразилия,,1961-08-06T00:00:00Z,
Discovery National Park,Бразилия,,1999-01-01T00:00:00Z,часть объекта всемирного наследия
Discovery National Park,Бразилия,,1999-01-01T00:00:00Z,часть объекта всемирного наследия
Monte Pascoal National Park,Бразилия,,1961-01-01T00:00:00Z,часть объекта всемирного наследия
Monte Pascoal National Park,Бразилия,,1961-01-01T00:00:00Z,часть объекта всемирного наследия
